"regcode","reglabel","year","sex","site","age_group","age_label","cases","py"
"A5622","Happyland",2009,1,"Lung",4,"15-19",1,72386
"A5622","Happyland",2009,1,"Other skin",4,"15-19",0,72386
"A5622","Happyland",2009,1,"Breast",4,"15-19",0,72386
"A5622","Happyland",2009,1,"Vulva",4,"15-19",0,72386
"A5622","Happyland",2009,1,"Vagina",4,"15-19",0,72386
"A5622","Happyland",2009,1,"Cervix uteri",4,"15-19",0,72386
"A5622","Happyland",2009,1,"Corpus uteri",4,"15-19",0,72386
"A5622","Happyland",2009,1,"Ovary",4,"15-19",0,72386
"A5622","Happyland",2009,1,"Prostate",4,"15-19",0,72386
"A5622","Happyland",2009,1,"Testis",4,"15-19",8,72386
"A5622","Happyland",2009,1,"Kidney",4,"15-19",0,72386
"A5622","Happyland",2009,1,"Bladder",4,"15-19",0,72386
"A5622","Happyland",2009,1,"Brain, nervous system",4,"15-19",1,72386
"A5622","Happyland",2009,1,"Thyroid",4,"15-19",1,72386
"A5622","Happyland",2010,1,"Lip, oral cavity",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Other pharynx",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Nasopharynx",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Oesophagus",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Stomach",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Other",4,"15-19",13,72673
"A5622","Happyland",2010,1,"Colorectum",4,"15-19",1,72673
"A5622","Happyland",2010,1,"Liver",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Gallbladder",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Pancreas",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Larynx",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Lung",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Other skin",4,"15-19",1,72673
"A5622","Happyland",2010,1,"Breast",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Vulva",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Vagina",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Cervix uteri",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Corpus uteri",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Ovary",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Prostate",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Testis",4,"15-19",3,72673
"A5622","Happyland",2010,1,"Kidney",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Bladder",4,"15-19",0,72673
"A5622","Happyland",2010,1,"Brain, nervous system",4,"15-19",2,72673
"A5622","Happyland",2010,1,"Thyroid",4,"15-19",0,72673
"A5622","Happyland",2011,1,"Lip, oral cavity",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Other pharynx",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Nasopharynx",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Oesophagus",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Stomach",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Other",4,"15-19",7,73915
"A5622","Happyland",2011,1,"Colorectum",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Liver",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Gallbladder",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Pancreas",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Larynx",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Lung",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Other skin",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Breast",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Vulva",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Vagina",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Cervix uteri",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Corpus uteri",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Ovary",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Prostate",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Testis",4,"15-19",3,73915
"A5622","Happyland",2011,1,"Kidney",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Bladder",4,"15-19",0,73915
"A5622","Happyland",2011,1,"Brain, nervous system",4,"15-19",3,73915
"A5622","Happyland",2011,1,"Thyroid",4,"15-19",1,73915
"A5622","Happyland",2012,1,"Lip, oral cavity",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Other pharynx",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Nasopharynx",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Oesophagus",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Stomach",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Other",4,"15-19",12,74987
"A5622","Happyland",2012,1,"Colorectum",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Liver",4,"15-19",1,74987
"A5622","Happyland",2012,1,"Gallbladder",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Pancreas",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Larynx",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Lung",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Other skin",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Breast",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Vulva",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Vagina",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Cervix uteri",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Corpus uteri",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Ovary",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Prostate",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Testis",4,"15-19",1,74987
"A5622","Happyland",2012,1,"Kidney",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Bladder",4,"15-19",0,74987
"A5622","Happyland",2012,1,"Brain, nervous system",4,"15-19",3,74987
"A5622","Happyland",2012,1,"Thyroid",4,"15-19",0,74987
"A5622","Happyland",2008,1,"Lip, oral cavity",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Other pharynx",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Nasopharynx",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Oesophagus",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Stomach",5,"20-24",2,76432
"A5622","Happyland",2008,1,"Other",5,"20-24",6,76432
"A5622","Happyland",2008,1,"Colorectum",5,"20-24",1,76432
"A5622","Happyland",2008,1,"Liver",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Gallbladder",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Pancreas",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Larynx",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Lung",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Other skin",5,"20-24",1,76432
"A5622","Happyland",2008,1,"Breast",5,"20-24",1,76432
"A5622","Happyland",2008,1,"Vulva",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Vagina",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Cervix uteri",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Corpus uteri",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Ovary",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Prostate",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Testis",5,"20-24",6,76432
"A5622","Happyland",2008,1,"Kidney",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Bladder",5,"20-24",0,76432
"A5622","Happyland",2008,1,"Brain, nervous system",5,"20-24",5,76432
"A5622","Happyland",2008,1,"Thyroid",5,"20-24",3,76432
"A5622","Happyland",2009,1,"Lip, oral cavity",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Other pharynx",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Nasopharynx",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Oesophagus",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Stomach",5,"20-24",1,76795
"A5622","Happyland",2009,1,"Other",5,"20-24",9,76795
"A5622","Happyland",2009,1,"Colorectum",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Liver",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Gallbladder",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Pancreas",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Larynx",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Lung",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Other skin",5,"20-24",1,76795
"A5622","Happyland",2009,1,"Breast",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Vulva",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Vagina",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Cervix uteri",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Corpus uteri",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Ovary",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Prostate",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Testis",5,"20-24",8,76795
"A5622","Happyland",2009,1,"Kidney",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Bladder",5,"20-24",0,76795
"A5622","Happyland",2009,1,"Brain, nervous system",5,"20-24",2,76795
"A5622","Happyland",2009,1,"Thyroid",5,"20-24",1,76795
"A5622","Happyland",2010,1,"Lip, oral cavity",5,"20-24",1,77136
"A5622","Happyland",2010,1,"Other pharynx",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Nasopharynx",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Oesophagus",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Stomach",5,"20-24",2,77136
"A5622","Happyland",2010,1,"Other",5,"20-24",5,77136
"A5622","Happyland",2010,1,"Colorectum",5,"20-24",1,77136
"A5622","Happyland",2010,1,"Liver",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Gallbladder",5,"20-24",1,77136
"A5622","Happyland",2010,1,"Pancreas",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Larynx",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Lung",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Other skin",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Breast",5,"20-24",1,77136
"A5622","Happyland",2010,1,"Vulva",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Vagina",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Cervix uteri",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Corpus uteri",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Ovary",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Prostate",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Testis",5,"20-24",5,77136
"A5622","Happyland",2010,1,"Kidney",5,"20-24",0,77136
"A5622","Happyland",2010,1,"Bladder",5,"20-24",1,77136
"A5622","Happyland",2010,1,"Brain, nervous system",5,"20-24",3,77136
"A5622","Happyland",2010,1,"Thyroid",5,"20-24",0,77136
"A5622","Happyland",2011,1,"Lip, oral cavity",5,"20-24",2,78455
"A5622","Happyland",2011,1,"Other pharynx",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Nasopharynx",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Oesophagus",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Stomach",5,"20-24",3,78455
"A5622","Happyland",2011,1,"Other",5,"20-24",13,78455
"A5622","Happyland",2011,1,"Colorectum",5,"20-24",1,78455
"A5622","Happyland",2011,1,"Liver",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Gallbladder",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Pancreas",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Larynx",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Lung",5,"20-24",1,78455
"A5622","Happyland",2011,1,"Other skin",5,"20-24",3,78455
"A5622","Happyland",2011,1,"Breast",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Vulva",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Vagina",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Cervix uteri",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Corpus uteri",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Ovary",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Prostate",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Testis",5,"20-24",6,78455
"A5622","Happyland",2011,1,"Kidney",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Bladder",5,"20-24",0,78455
"A5622","Happyland",2011,1,"Brain, nervous system",5,"20-24",1,78455
"A5622","Happyland",2011,1,"Thyroid",5,"20-24",1,78455
"A5622","Happyland",2012,1,"Lip, oral cavity",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Other pharynx",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Nasopharynx",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Oesophagus",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Stomach",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Other",5,"20-24",13,79592
"A5622","Happyland",2012,1,"Colorectum",5,"20-24",2,79592
"A5622","Happyland",2012,1,"Liver",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Gallbladder",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Pancreas",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Larynx",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Lung",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Other skin",5,"20-24",4,79592
"A5622","Happyland",2012,1,"Breast",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Vulva",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Vagina",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Cervix uteri",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Corpus uteri",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Ovary",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Prostate",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Testis",5,"20-24",9,79592
"A5622","Happyland",2012,1,"Kidney",5,"20-24",0,79592
"A5622","Happyland",2012,1,"Bladder",5,"20-24",1,79592
"A5622","Happyland",2012,1,"Brain, nervous system",5,"20-24",3,79592
"A5622","Happyland",2012,1,"Thyroid",5,"20-24",1,79592
"A5622","Happyland",2008,1,"Lip, oral cavity",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Other pharynx",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Nasopharynx",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Oesophagus",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Stomach",6,"25-29",1,71946
"A5622","Happyland",2008,1,"Other",6,"25-29",9,71946
"A5622","Happyland",2008,1,"Colorectum",6,"25-29",1,71946
"A5622","Happyland",2008,1,"Liver",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Gallbladder",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Pancreas",6,"25-29",1,71946
"A5622","Happyland",2008,1,"Larynx",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Lung",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Other skin",6,"25-29",3,71946
"A5622","Happyland",2008,1,"Breast",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Vulva",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Vagina",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Cervix uteri",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Corpus uteri",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Ovary",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Prostate",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Testis",6,"25-29",9,71946
"A5622","Happyland",2008,1,"Kidney",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Bladder",6,"25-29",0,71946
"A5622","Happyland",2008,1,"Brain, nervous system",6,"25-29",5,71946
"A5622","Happyland",2008,1,"Thyroid",6,"25-29",0,71946
"A5622","Happyland",2009,1,"Lip, oral cavity",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Other pharynx",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Nasopharynx",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Oesophagus",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Stomach",6,"25-29",1,73656
"A5622","Happyland",2009,1,"Other",6,"25-29",14,73656
"A5622","Happyland",2009,1,"Colorectum",6,"25-29",1,73656
"A5622","Happyland",2009,1,"Liver",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Gallbladder",6,"25-29",1,73656
"A5622","Happyland",2009,1,"Pancreas",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Larynx",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Lung",6,"25-29",2,73656
"A5622","Happyland",2009,1,"Other skin",6,"25-29",1,73656
"A5622","Happyland",2009,1,"Breast",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Vulva",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Vagina",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Cervix uteri",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Corpus uteri",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Ovary",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Prostate",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Testis",6,"25-29",9,73656
"A5622","Happyland",2009,1,"Kidney",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Bladder",6,"25-29",0,73656
"A5622","Happyland",2009,1,"Brain, nervous system",6,"25-29",2,73656
"A5622","Happyland",2009,1,"Thyroid",6,"25-29",0,73656
"A5622","Happyland",2010,1,"Lip, oral cavity",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Other pharynx",6,"25-29",1,75385
"A5622","Happyland",2010,1,"Nasopharynx",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Oesophagus",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Stomach",6,"25-29",1,75385
"A5622","Happyland",2010,1,"Other",6,"25-29",6,75385
"A5622","Happyland",2010,1,"Colorectum",6,"25-29",2,75385
"A5622","Happyland",2010,1,"Liver",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Gallbladder",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Pancreas",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Larynx",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Lung",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Other skin",6,"25-29",2,75385
"A5622","Happyland",2010,1,"Breast",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Vulva",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Vagina",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Cervix uteri",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Corpus uteri",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Ovary",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Prostate",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Testis",6,"25-29",6,75385
"A5622","Happyland",2010,1,"Kidney",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Bladder",6,"25-29",0,75385
"A5622","Happyland",2010,1,"Brain, nervous system",6,"25-29",4,75385
"A5622","Happyland",2010,1,"Thyroid",6,"25-29",5,75385
"A5622","Happyland",2011,1,"Lip, oral cavity",6,"25-29",1,76674
"A5622","Happyland",2011,1,"Other pharynx",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Nasopharynx",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Oesophagus",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Stomach",6,"25-29",4,76674
"A5622","Happyland",2011,1,"Other",6,"25-29",14,76674
"A5622","Happyland",2011,1,"Colorectum",6,"25-29",2,76674
"A5622","Happyland",2011,1,"Liver",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Gallbladder",6,"25-29",1,76674
"A5622","Happyland",2011,1,"Pancreas",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Larynx",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Lung",6,"25-29",1,76674
"A5622","Happyland",2011,1,"Other skin",6,"25-29",6,76674
"A5622","Happyland",2011,1,"Breast",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Vulva",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Vagina",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Cervix uteri",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Corpus uteri",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Ovary",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Prostate",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Testis",6,"25-29",13,76674
"A5622","Happyland",2011,1,"Kidney",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Bladder",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Brain, nervous system",6,"25-29",0,76674
"A5622","Happyland",2011,1,"Thyroid",6,"25-29",3,76674
"A5622","Happyland",2012,1,"Lip, oral cavity",6,"25-29",1,77785
"A5622","Happyland",2012,1,"Other pharynx",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Nasopharynx",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Oesophagus",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Stomach",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Other",6,"25-29",12,77785
"A5622","Happyland",2012,1,"Colorectum",6,"25-29",2,77785
"A5622","Happyland",2012,1,"Liver",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Gallbladder",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Pancreas",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Larynx",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Lung",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Other skin",6,"25-29",2,77785
"A5622","Happyland",2012,1,"Breast",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Vulva",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Vagina",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Cervix uteri",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Corpus uteri",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Ovary",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Prostate",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Testis",6,"25-29",13,77785
"A5622","Happyland",2012,1,"Kidney",6,"25-29",1,77785
"A5622","Happyland",2012,1,"Bladder",6,"25-29",0,77785
"A5622","Happyland",2012,1,"Brain, nervous system",6,"25-29",4,77785
"A5622","Happyland",2012,1,"Thyroid",6,"25-29",4,77785
"A5622","Happyland",2008,1,"Lip, oral cavity",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Other pharynx",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Nasopharynx",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Oesophagus",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Stomach",7,"30-34",4,62140
"A5622","Happyland",2008,1,"Other",7,"30-34",8,62140
"A5622","Happyland",2008,1,"Colorectum",7,"30-34",2,62140
"A5622","Happyland",2008,1,"Liver",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Gallbladder",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Pancreas",7,"30-34",1,62140
"A5622","Happyland",2008,1,"Larynx",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Lung",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Other skin",7,"30-34",2,62140
"A5622","Happyland",2008,1,"Breast",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Vulva",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Vagina",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Cervix uteri",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Corpus uteri",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Ovary",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Prostate",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Testis",7,"30-34",10,62140
"A5622","Happyland",2008,1,"Kidney",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Bladder",7,"30-34",0,62140
"A5622","Happyland",2008,1,"Brain, nervous system",7,"30-34",1,62140
"A5622","Happyland",2008,1,"Thyroid",7,"30-34",2,62140
"A5622","Happyland",2009,1,"Lip, oral cavity",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Other pharynx",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Nasopharynx",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Oesophagus",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Stomach",7,"30-34",2,63367
"A5622","Happyland",2009,1,"Other",7,"30-34",13,63367
"A5622","Happyland",2009,1,"Colorectum",7,"30-34",2,63367
"A5622","Happyland",2009,1,"Liver",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Gallbladder",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Pancreas",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Larynx",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Lung",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Other skin",7,"30-34",2,63367
"A5622","Happyland",2009,1,"Breast",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Vulva",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Vagina",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Cervix uteri",7,"30-34",0,63367
"A5622","Happyland",2009,1,"Corpus uteri",7,"30-34",0,63367
